folio	line	pos	token
f2	6	22	olchkosheaiinqoqodiinshed
f2	6	23	kochedainaiinqoysheddyyko
f2	6	24	shedqokyqoelcshedkykokey
f2	6	25	shedshedqokyaiintekedarainche
f2	6	26	yydarokeoldyiincheolky
f2	6	27	darcheokearqadelccheyti
f2	6	28	cheqokolshechedyqokcheolkyy
f2	6	29	rcerckylccheoltycheyqqoky
f2	6	30	kyaiinyaiintyqalchcheaiin
f2	7	1	dylcchdorkeolkoaiinol
f2	7	2	shedkoqokchedyolchyqadarolshed
f2	7	3	echyaiinliinshedarqokdarchedy
f2	7	4	rcoliinshedaiinoldarchedyaiinqo
f2	7	5	rcolcharaiinytoramqork
f2	7	6	rcqliinaiinaiindarrkkyor
f2	7	7	qqalokqokoltorqopshedyop
f2	7	8	qokaiinolaintyorqokcheoldeol
f2	7	9	tororqokchotolyydork
f2	7	10	cholyalyycholchol
f2	7	11	chcheolqaainalshchedyainchol
f2	7	12	eolamkshechkychechche
f2	7	13	tchkydoraincheqokokolr
f2	7	14	kydorcholqokamqokliinqo
f2	7	15	qkeyeealainoramtoqok
f2	7	16	qodyeeqoalalltosht
f2	7	17	qodyqoalrhalshtosht
f2	7	18	yalalltoqoksholshdi
f2	7	19	aiinkeaiinalchqokshdetshed
f2	7	20	aliinqoktshediinditichaiin
f2	7	21	iinchokoldedykychaiiniin
f2	7	22	earrccheolkytsheaiincheyti
f2	7	23	lcchedyotqokkytaiinaiineeiin
f2	7	24	rcchtteqoktiolqokychein
f2	7	25	ainlltyeeqokchqotqoky
f2	7	26	qotetyqokchedotqokyinaiinko
f2	7	27	qdeamotqokyolkolhokol
f2	7	28	qokteamqooldorqopchedam
f2	7	29	chardidyoldorainiinqqok
f2	7	30	aiiniintarcheiinolalopdoam
f2	8	1	dalopshtorqakoiinshedy
f2	8	2	opdoshrkqashedyqokcheain
f2	8	3	opdoqashrkotchyolainain
f2	8	4	tyrkiinoldainokainchedto
f2	8	5	chyolainqokaindochedykkeqo
f2	8	6	ainalqchedyaiinqoaldshedyshed
f2	8	7	kokedorqodoriineshedyko
f2	8	8	chedaindorelcshedqokykyaiinke
f2	8	9	qotyelcshedtikyqokytey
f2	8	10	dorqoktirktekeainaincheqok
f2	8	11	qotytshedcheaiindeainchdar
f2	8	12	kytyqokshtichechtercche
f2	8	13	qokkychechdircqokolchedysh
f2	8	14	echedoraindeydarolchedysh
f2	8	15	otdorainychedychchechted
f2	8	16	amainshsheycheainkedqa
f2	8	17	alychkychkecheqaokqok
f2	8	18	alshychkychecheqokqor
f2	8	19	alshaiindorolqocheqokamqo
f2	8	20	kearcheyyqaeeqorhorqok
f2	8	21	archeyydyqayalamqokt
f2	8	22	yqoiinlshtosholsht
f2	8	23	koalrhqodarliinqokdesh
f2	8	24	aiinkeaindarleshrcshediin
f2	8	25	iinchokdecheoldirktiyaiin
f2	8	26	oldedyrcdiiincheoltiaiind
f2	8	27	dicheolrkcheyychkoaiinshlh
f2	8	28	chyainqdoterkqaeelhsh
f2	8	29	inkidochchshedkokoshto
f2	8	30	qashedeechedylhqashedshtorain
f2	9	1	sholarshedarydedarchedshe
f2	9	2	qalardedarchedaiinqorkqoky
f2	9	3	shedaiinoltorainaiinshedchkysh
f2	9	4	toraindarqokychtyqokshrkche
f2	9	5	sherkchqoktshchedortey
f2	9	6	archtotrkchechdordeol
f2	9	7	techamainydarainchedysh
f2	9	8	chdoramainolcheaincheokqo
f2	9	9	alshshechedychkycheolcheqok
f2	9	10	kyainchshedycheqaqokokqool
f2	9	11	aincholshedyokoliincheolchrh
f2	9	12	qoqacheqokamqoollchtor
f2	9	13	checheamqokltorchchdiok
f2	9	14	eeqorhqoyltishtodi
f2	9	15	rhqoyoraltottydirk
f2	9	16	alqoaiinallcholdichychey
f2	9	17	alqoksholdytdichydiko
f2	9	18	dedyrciinrkcheytiaiinlhl
f2	9	19	shedkylctiycheolkolalch
f2	9	20	ercotcheolaiinycheolcheyqqoky
f2	9	21	lctqosheeechedchcheqokyaiin
f2	9	22	cheolsheeeticheddeolinqko
f2	9	23	aiinlcheolqchedotinaiinqopche
f2	9	24	qoeeardeamotcheyolkolh
f2	9	25	arotqokiinolkdorcheol
f2	9	26	ainshainainorarokshchedyin
f2	9	27	aiintyiinaloplkopamshty
f2	9	28	chedaiinoroldopamshshko
f2	9	29	orlcopdodoqatyainotchy
f2	9	30	iinrlcdoqashtyolainy
f2	10	1	chqadoqalhsholchedyyqok
f2	10	2	ainshiinolyqokshychedych
f2	10	3	eeainlhdararsheddtorolch
f2	10	4	chyqadartoydechedaiinsheqo
f2	10	5	chedychylarsheddechedychedaiinrk
f2	10	6	olaindesheqoqokyarchorqok
f2	10	7	ollcholqokydarchedyrkch
f2	10	8	torsherkarorqokshoteam
f2	10	9	qoarchqokshdordedyyshe
f2	10	10	qoshedychorqokchshchedory
f2	10	11	shotoldordyydarcheshd
f2	10	12	otolyyalychedyoldqa
f2	10	13	yainalkshchedykeshedydche
f2	10	14	alkychdorchchecheqokok
f2	10	15	yaincholshedychecheqokainl
f2	10	16	cholqocheqacheqokliinqo
f2	10	17	cheydyaiiniinyortisholt
f2	10	18	ydyaiinqoqoaltoqokoldi
f2	10	19	yltoolditochychych
f2	10	20	iinchqokolshshedchyyych
f2	10	21	tdishedtydichykodlh
f2	10	22	iincheoldirktiychkoalchey
f2	10	23	tiyshlhalolqooktiam
f2	10	24	tiyaiincheolaiinlhalqoamsh
f2	10	25	ainqotkidydocheolqashedchedyko
f2	10	26	chrkeechedyolkolhqachedyar
f2	10	27	rkshedeechedyollhqatoarsh
f2	10	28	eelhshshedarydeolchshe
f2	10	29	lhsharshtorainchedaiinsheqoky
f2	10	30	dechchedaiinsheaindortyqoklc
f2	11	1	chedshechqotyshedtikyrkaiin
f2	11	2	shekyorqoktshrkchedorde
f2	11	3	qoqokchtshechechamy
f2	11	4	orqokchydoramalyychedy
f2	11	5	shedychcheoldeqaamainkchky
f2	11	6	eolyqaamainalchkyol
f2	11	7	ainalshykycheoltecheok
f2	11	8	sheychainokqokchainliin
f2	11	9	tedqoolainiinlchtech
f2	11	10	qokolrainiinqoqokcheolrhar
f2	11	11	okqoainlqokarrhartoki
f2	11	12	chrhtechartoamotolam
f2	11	13	chtootdyolamiinqokainqa
f2	11	14	qoainokshchchedyarokchedyl
f2	11	15	iintieeoriinolropdoam
f2	11	16	tichyordrdoqashshrk
f2	11	17	dlcdoqashtyrkainiind
f2	11	18	doeecheyrkainsholchedyshy
f2	11	19	qaeerklhchedyardochedyolch
f2	11	20	cheychedyainshdarokarsheddy
f2	11	21	qatookchedyarolsheainqokyar
f2	11	22	toshedaraiintorchedychedaiinsheshed
f2	11	23	iinshedqokdetoraiinqoarchor
f2	11	24	aindechedyqorkkyqokyqokchedor
f2	11	25	amshekyqoktshotedoram
f2	11	26	sheqoorchqokotedordide
f2	11	27	qokchedordeyrcolchedyqote
f2	11	28	amysheychedyqotelcdok
f2	11	29	olshddchotqokcheaiinqo
f2	11	30	dokchtaiinleeqokteq
f2	12	1	okchainlqotetechamot
f2	12	2	dchltelcharcheddeot
f2	12	3	chokqochaincheolarchamot
f2	12	4	ainqokcheoltediamotqokiain
f2	12	5	chdiamotkidorchedamiin
f2	12	6	iinchedyrkainrqchedyardorchedy
f2	12	7	aiiniineeaiiniinoliinopshsh
f2	12	8	tichedoriindoplkdoamty
f2	12	9	tartichycheddrlcdoshrk
f2	12	10	kedolcchdodoeecheytyrk
f2	12	11	tichyainqotdoteeerkainqa
f2	12	12	kechrkqachedyrkainlhqachedy
f2	12	13	dochshedqaeecheyololokshed
f2	12	14	chqakoolqadartoarshedtor
f2	12	15	qatoshedarolchedaiinsheshedar
f2	12	16	chedyarshytorainshedqokyqoty
f2	12	17	tordeaiinshedqokydorqokytyti
f2	12	18	ainshedqokydorlcqokyteainych
f2	12	19	qoshedtikyrkkyteainydar
f2	12	20	kykeainchaincheqokolchedyrc
f2	12	21	olearlcdyerciinty
f2	12	22	rcotkylctysheaiincheych
f2	12	23	tycheoliintiqalchokqoky
f2	12	24	kytcheoltyeeiinchedchedoaiin
f2	12	25	eeiincholqokyaiinshqottarqot
f2	12	26	doshedeolkochyrctooll
f2	12	27	oldoarqokelcrcqaiiny
f2	12	28	doarchedychedyaiinqlchaiinaiin
f2	12	29	qokechedyqliinalaiinchedyqop
f2	12	30	rcqliinoktoramqopkyor
f2	13	1	olaiinchedytorainrkshedychchcheol
f2	13	2	qokolorshedyqokchcheoldeoty
f2	13	3	shedychoteyydoryshechedy
f2	13	4	yainkyolcheolqoteche
f2	13	5	ysheolainqocheokqoqokiin
f2	13	6	tedchechokchliintear
f2	13	7	olqoqaamqoolrdoqotor
f2	13	8	alrhiinyalshtqoktty
f2	13	9	amqokolqoktytotydychched
f2	13	10	ttytotychydychchedqotar
f2	13	11	aiiniincheeechediinolkamsh
f2	13	12	tarchedoriinoliinraldosh
f2	13	13	iintytiaiinorkerdoshty
f2	13	14	iindrlkshtykootshedy
f2	13	15	shtyrkainkootiinchyolain
f2	13	16	olainyainqdoainkaiinqo
f2	13	17	iinchyolokainykotoshedor
f2	13	18	chedytokeaiindordlckeshedyshed
f2	13	19	dochedyolchtoaindorqolcti
f2	13	20	qokytishedyshedaiinaiinkoaiindar
f2	13	21	shedyaiinkodariinokesholde
f2	13	22	shedaiintekeyqokiinokdedy
f2	13	23	kochdarchechokdedyerc
f2	13	24	ainokarrcercshediincheolaiin
f2	13	25	dedyekycheyaiinaiiniincheych
f2	13	26	tiyaiinlolqookqokyaiinam
f2	13	27	dycheolchqarkcheyolshqato
f2	13	28	teqarkshedchedyolshqadarar
f2	13	29	chqarkshedqokcheychedykoolshed
f2	13	30	iindodoeolaiintoolliin
f2	14	1	chyiinshedaraindedarchedytorrk
f2	14	2	shedaiinqokdeaiinqokychorqokt
f2	14	3	aiinsheqokychorqokshtedide
f2	14	4	shearqokqoktoterkdoram
f2	14	5	orshedyorchtshchdorainy
f2	14	6	chchshalyrcolcheainch
f2	14	7	cheyamainalchedyainchol
f2	14	8	chshainshtykyainolke
f2	14	9	ychdyaltaiinchololche
f2	14	10	chkydorolchkeshedyqaolr
f2	14	11	archeyqoyoramqoktqoksh
f2	14	12	cheyyaiineeyortoshsht
f2	14	13	qorhiinortitosholtychy
f2	14	14	orshshshttotychychdy
f2	14	15	orliinqokdichydyychch
f2	14	16	totychyrkdyydarqotdorchey
f2	14	17	tiinchydirkcheychdcheyti
f2	14	18	rkcheyychshlhdorolkeaiin
f2	14	19	tartiqdolcdoeecheylhsh
f2	14	20	docheoldqaqaeetysholok
f2	14	21	terkshedcheyainlhqaolokar
f2	14	22	eekolhqadartookchedyarar
f2	14	23	qakoolkochyshdarolshedde
f2	14	24	qoklckochyrclshedoldarchedy
f2	14	25	koaiinrcolqokydaramsheor
f2	14	26	arqoktoramkyarchqokchsh
f2	14	27	oldarchedyqorkqokchchotol
f2	14	28	qorkkyorshedychqokeolain
f2	14	29	chedyqopainoporqokcheolshamain
f2	14	30	cheolotechamaindyychedyche
f2	15	1	chainaldysheycheshdqo
f2	15	2	sheyrcchechedydchechainl
f2	15	3	ykycheainchqaokqoolqo
f2	15	4	qacheokqoqokainiincheolchar
f2	15	5	cheqordoliintorarchar
f2	15	6	alyortiolqokshchetychy
f2	15	7	aliintoshshtdichydirk
f2	15	8	qokshqokshttrkchkosh
f2	15	9	sholdedyttdishedtich
f2	15	10	rkcheyyykoaiinaiinshlhl
f2	15	11	olrceiinkyrktiaiindl
f2	15	12	dyrccheoltticheolcheytiolche
f2	15	13	otlctaiincheolaiincheytichol
f2	15	14	qoaiincheolshetycheyqchecheaiin
f2	15	15	tychedolqokyqaiinkolhtarok
f2	15	16	lcdoarlcainchyrcqolal
f2	15	17	lcqoainechedyainiinaiinqiin
f2	15	18	arlcainiinrrciinchqokaiin
f2	15	19	iinqchalokyaiinoldodar
f2	15	20	ainchedyaraltedoqopaintyqop
f2	15	21	iiniinolopshqakoiinchedyain
f2	15	22	oplkdotytorkootyainal
f2	15	23	doamshtyrkainshedychedo
f2	15	24	tyrkqaiinainqokcheqdarched
f2	15	25	ainqokchedokochedkkeaiindor
f2	15	26	ainyalqchedydordiinelc
f2	15	27	ytorchaindorqokyiinshedti
f2	15	28	shtoraindearqoqoklcshedrk
f2	15	29	aiinsheainshedchttirkaiinde
f2	15	30	qoarchorkychechdortey
f3	1	1	qokyshedyqokchshchechdyshe
f3	1	2	chotolychainalrcolch
f3	1	3	shyainysheychedyainqod
f3	1	4	doryshechedyolshtedchok
f3	1	5	chqotedchechltelcheol
f3	1	6	cheolkedchokqokolainiin
f3	1	7	ainchshedycheokqokollcheolch
f3	1	8	dokqoiinqoqoklcheolarte
f3	1	9	qoriinqoqokarrhchtook
f3	1	10	qoiinyaltiolttytoty
f3	1	11	qoaiinaliinshtditychyrk
f3	1	12	rhoraltooltdisheddirk
f3	1	13	iincholdydishedcheytichch
f3	1	14	oldyttdirkchychsh
f3	1	15	rkcheychychkolhtidyaiin
f3	1	16	qdodoeetylhshchyokchedy
f3	1	17	rqaqaeecheytyrkiinoly
f3	1	18	ainlhiinchedyshqdoolchto
f3	1	19	chyolokyyqchedykosheqo
f3	1	20	arqokdshtordochedycheddorky
f3	1	21	doolchchedsheddorqoiinshedqoky
f3	1	22	dorkyshedshedkyykeaindarain
f3	1	23	aiinykoaincheiinoksholrc
f3	1	24	kodariinchokeoleiinky
f3	1	25	ychqokchedylcdyrceott
f3	1	26	erccheollctcheolsheaiinaiiniin
f3	1	27	rcotcheollccheolcheytiqchol
f3	1	28	otchetaiinqoaiincheoliinchedqoky
f3	1	29	lcqocheolsheeeqokcheycheinaiin
f3	1	30	tesheeetiqokycheaiinkolhqop
f3	2	1	qoltytechqotincheyqop
f3	2	2	qokqotqokyincheylhqopcheol
f3	2	3	chedyeiinqqchedyiinolyaiin
f3	2	4	lcchedyainorqokaiinolteamain
f3	2	5	iinqokyaiinqopaintychcheolde
f3	2	6	yaiinteamqokchcheolotyy
f3	2	7	olteqoptydarqopshedyincheoly
f3	2	8	darokchedycheolsheqaalkaiin
f3	2	9	aininokkoqochykeainkey
f3	2	10	indarokainqoainalcheyyqo
f3	2	11	kdiinyyqodyeeqoqo
f3	2	12	keaiindorqopaleyshedyaiin
f3	2	13	aldlcsheddyykoqolch
f3	2	14	dyykorhalchshttdi
f3	2	15	dykokerhaiinlokdedyt
f3	2	16	aiinainlchededyiincheoldi
f3	2	17	deshedcheolrkcheytiychkoaiin
f3	2	18	olrcshedcheytiyaiinkolch
f3	2	19	shedcheoltiaiinchiindaltiqoky
f3	2	20	cheytikoaiinaiinlhltiqke
f3	2	21	qotkidycheolchshedcheyolshqa
f3	2	22	qotkidydordoqokcheyolshdar
f3	2	23	techkoqokchedychyqatoolaiin
f3	2	24	iindoolqokkodartoollshed
f3	2	25	chyaiindarliinaraiinainchedyky
f3	2	26	ololqokaindedarkyqokyarch
f3	2	27	qokdetorsherkkychorshe
f3	2	28	shekyorqokterkchdedy
f3	2	29	kyshedychsholchaindeyshe
f3	2	30	qokchsheolchdordyyche
f3	3	1	eolyamalolchtedche
f3	3	2	alshshechaintedcheokqo
f3	3	3	ychedykydchokqoqokainiin
f3	3	4	chchkeshedycheqaqokqokriin
f3	3	5	dcheqaokqoiinqoklcheolch
f3	3	6	cheollqoqokcheolarrhtorto
f3	3	7	liinqoqokarokqokioldor
f3	3	8	amqokttchetochychdydar
f3	3	9	tshtychyqdarlqotardor
f3	3	10	qoktotydychykoqotarol
f3	3	11	iinaiinorkeqdoplkdork
f3	3	12	qlcchdodoshtyainiinok
f3	3	13	rlclkdodoshainchyoly
f3	3	14	qarklhshchyokchedydochedyol
f3	3	15	iinchychedyqokdyqchedtodor
f3	3	16	dochkosheqoiinelcshedqoky
f3	3	17	dorqokyiintishedyshedqokyaiinain
f3	3	18	qokytikyykeaiindarainqok
f3	3	19	shedtiqokykydiainchqokokqa
f3	3	20	keydarcheolokrccheolkylc
f3	3	21	ycheqokolchedydyercotiin
f3	3	22	ainchedyarotiinkylctaiincheol
f3	3	23	edyrcttiyaiincheolsheti
f3	3	24	arqachedyrccheolkycheolshetyiin
f3	3	25	rcqokaiinqocheoliintiqchedch
f3	3	26	otcheaiintetyeeteqchedin
f3	3	27	cheliintecheeqoktedeol
f3	3	28	teqoktedeamotkdordam
f3	3	29	chtoqokiaiincheykamqqok
f3	3	30	qoiinainrainqorarshchedy
f3	4	1	ainqardorokaiinoldotyqop
f3	4	2	iiniinalopdoamshtytorshed
f3	4	3	shshqakoshedyaindarokko
f3	4	4	qaiinainainchealqchedchyke
f3	4	5	ydochedykochedkedorqode
f3	4	6	qokshqdoolaiindorqodoriin
f3	4	7	dochedychedsheaiinlcshedshedqokyky
f3	4	8	chedyoltosheaindorqodorshedky
f3	4	9	toainshedtyshedtiqokyaiinteke
f3	4	10	shedqotyqokrkaiintedekeain
f3	4	11	shedtirkdidekechqokolok
f3	4	12	rkchetedyyqokolarqachedy
f3	4	13	ychcheqokercotqokkyt
f3	4	14	shqoqaercqokcheaiinaiinty
f3	4	15	qarclcaiinqoeeqoktiqched
f3	4	16	chedyokotchaiinshetyeeqam
f3	4	17	aiineetecheddeamchecheylhqop
f3	4	18	qoltyqokchdeotqokyolaiin
f3	4	19	eeqokchardeotqocheinq
f3	4	20	chartocheydorainqopolqqa
f3	4	21	rkainrchedyokshinaiindoshe
f3	4	22	inaiintedosheqopainqopshediin
f3	4	23	chedyorchedytedoshetyokshedin
f3	4	24	dodoqopokopshedshedyqach
f3	4	25	qaainainchealqinokqochy
f3	4	26	qakootiinchyainainchedchyk
f3	4	27	otiinokainqokshdoainchedke
f3	4	28	dychedyolchtoshedordlc
f3	4	29	dshytorainshedqokykyeshed
f3	4	30	dorqokytyelckykyaiinte
f3	5	1	aiinainqokydorlcshedtiqokykyte
f3	5	2	aiinsheshedqokytyttikychete
f3	5	3	arorkyqokshtichechtey
f3	5	4	qoktotchechdoramdechche
f3	5	5	chedordideychrcolted
f3	5	6	doramaindedarrcshqolcd
f3	5	7	kshechedycholainteddqo
f3	5	8	ychkyolqoqokchliinqo
f3	5	9	ychedyainchqaokqoqokqoqok
f3	5	10	dcheqokolainllartedi
f3	5	11	okqokrainllrhdiamaiin
f3	5	12	olrtorarrhardiokotdy
f3	5	13	lqokartorarokdyoldorcheol
f3	5	14	tiqokolttychdychysh
f3	5	15	tttodichycheddarqotol
f3	5	16	tshedtychkokoshlharol
f3	5	17	chycheychychkokoshdke
f3	5	18	orkeqlceerklhchyokchedy
f3	5	19	drlcchdodoshiinysh
f3	5	20	doeechedyqachyokarshychedy
f3	5	21	chedyolsharshyainolchaiin
f3	5	22	chedykoshtochedyshedtoraindeaiin
f3	5	23	shqadarydechchedaiinqoch
f3	5	24	qadarshedaindedarchedysheqoar
f3	5	25	qokainaiinqorkkyqokytyqokt
f3	5	26	dechedytoramrkqokshotchech
f3	5	27	chqokchqokshotrkchdydar
f3	5	28	chqokchtshotecheamrc
f3	5	29	shdoraldyshechedycheainshche
f3	5	30	doramcheainqotedchedch
f3	6	1	cholchedchokchlqote
f3	6	2	dqaokolchqolchqokch
f3	6	3	cheamqoqokrdoqocheolrhar
f3	6	4	eeqoalqoyaltoshtty
f3	6	5	ylolshtdidirkych
f3	6	6	qokdetttyrkydarkosh
f3	6	7	rkcheychdardlhdortdyke
f3	6	8	tiyychaiindlhltiam
f3	6	9	chyaincheolrlcdoqacheyrkain
f3	6	10	chyinqotcheolshedeecheyainshdar
f3	6	11	chqarkshedqaolshdarokar
f3	6	12	koolkolhshtookarshain
f3	6	13	cheyolkolhtoshedartorainde
f3	6	14	cheychedyqatoolarsheddechedshe
f3	6	15	chedyarshedaiintorchaiinshekyt
f3	6	16	chaiinshearchshedtichekyde
f3	6	17	chedaiinqoshedchtyshtichete
f3	6	18	chorqoktchtedidedarrc
f3	6	19	orqoktrkcheychdarolche
f3	6	20	tshechedoryshedarolchedy
f3	6	21	chamdeolcheainshdchedyd
f3	6	22	doramdyyainshdchedychok
f3	6	23	ainalkshshechedytecheokol
f3	6	24	alshaiincholkeqaqokqokr
f3	6	25	ainqkeyaryrhainyal
f3	6	26	yqodyeealiinytitoqok
f3	6	27	eeiinyaltishtoshtydi
f3	6	28	shsholttytochyyaiinko
f3	6	29	qokshtditychydichyko
f3	6	30	tdichycheychkodlhlol
f3	7	1	iincheolkyrkcheytiydchchey
f3	7	2	rkcheyyaiiniindalchqosh
f3	7	3	cheytiyaiinaiinlqotiqaiin
f3	7	4	ycheolsheqaloldoshqotqok
f3	7	5	qotkidylciinrkqokchedyaiinqa
f3	7	6	rkkoekochyaiinshedoldechedy
f3	7	7	chedykoaiinolarshedaroltorshe
f3	7	8	kochyrcolliinaiinolqokshe
f3	7	9	chyqliinaiinychedyamqopqo
f3	7	10	chalokolyaiinchedyainkyop
f3	7	11	qokaiinchedytoramqokshoteol
f3	7	12	toramqopainkyqokchchyam
f3	7	13	shedyshedchcheolyyainalkshe
f3	7	14	qokcheolyydorkyshechol
f3	7	15	olydorainysheolcheainqa
f3	7	16	ysheolchdqadchainiin
f3	7	17	cheainolkedchaintecheolar
f3	7	18	aindcheokqokolriinlch
f3	7	19	olkeshedyqaamqoolqotortor
f3	7	20	qokamdoliinqochrhchdi
f3	7	21	ainyaltotshchetytych
f3	7	22	tchedychaiindareqotardor
f3	7	23	qokditodychaiindqotdorchey
f3	7	24	chydirkchshdlharolke
f3	7	25	aiinqiindlcdoshtyrklh
f3	7	26	orkedorqadodoainlhok
f3	7	27	chrkdocheylhqachyolytor
f3	7	28	qaeecheyqachyolchedyddochedy
f3	7	29	okchedyartordoolchchedtodor
f3	7	30	okchedyshedytorchcheddortyqok
f3	8	1	sholchedqokydorkytyqokshedky
f3	8	2	chedyaiinqorkortytrkchech
f3	8	3	darchedykyortyqokshotkyche
f3	8	4	sherkkyarqokqoktrkdey
f3	8	5	chcholchechdordyydarain
f3	8	6	yalchedyrcolcheaintedche
f3	8	7	chdoralyshechedyqochedqo
f3	8	8	shechedyrcolchetechechedychl
f3	8	9	techechedyqochaiintyeetech
f3	8	10	qokainlqcheddeamqokychechey
f3	8	11	lqoteqokchqoinolkdor
f3	8	12	ainlqoqoktechamkikain
f3	8	13	titoshttotychydychko
f3	8	14	sholshditotydichkosh
f3	8	15	oldisheddirkcheyyshdlh
f3	8	16	sholdysheddiaiinaiindlhal
f3	8	17	dishedchkoaiinaiiniindqook
f3	8	18	cheolkytiaiincheolaiinlqookqoky
f3	8	19	incheoltechqaolkolhshqa
f3	8	20	cheolrkkochedyolkolhqadarchedy
f3	8	21	chkoqokechedykochyqaarol
f3	8	22	shedkorcoliinqokdedarchedytor
f3	8	23	olchylarolqokaintorqork
f3	8	24	korcaiinqokydedartoramshe
f3	8	25	olliindartoramrkorshedych
f3	8	26	chedykyorshedychtechechain
f3	8	27	orshedychqokchtsholainde
f3	8	28	rkorshedyorcheoloteoldory
f3	8	29	chdeeydorainkyainol
f3	8	30	olyamkshechedyainketeche
f3	9	1	chdytaiinchedyololkeshedyche
f3	9	2	kkekeyshedycheyqoaiinalqo
f3	9	3	cheykeycheydyeeqorhyor
f3	9	4	yqoaiineeqorhtiqokshsh
f3	9	5	aiinaliinshqokttochydirk
f3	9	6	dariintoqoksholdeshtchy
f3	9	7	allchqokshdedyshedtich
f3	9	8	sholtrkchykokodl
f3	9	9	chydirkcheytichkoldyke
f3	9	10	kedorchcheyrklhiinokchedy
f3	9	11	doqaeetyrkainiinddochedy
f3	9	12	ainshchyolokchedydoolsheshed
f3	9	13	okchedydychedytoshedqokyqoty
f3	9	14	shedshaindeolchchedsheaindor
f3	9	15	arolaindedarchedychedqochky
f3	9	16	ainchedychedaiinchqoktshkyrk
f3	9	17	aiinqoshedqokychqoktikychaiin
f3	9	18	qokyarchqoktshchdordyy
f3	9	19	dordyrcchedyqoarqalcchedyd
f3	9	20	rkchedorchcheolchedyqolcch
f3	9	21	dyychdarchechedyqoqachch
f3	9	22	lcchedyotqokchqocheolshetyee
f3	9	23	qoteotqokcheaiintetyeete
f3	9	24	qokchechaiinleeteqchedqoky
f3	9	25	teqdeamqokyincheylhtarqot
f3	9	26	eeqoktechamqokycheyaiinlhqot
f3	9	27	diotkicheylhchedamokol
f3	9	28	qorarshainiinqaroksh
f3	9	29	arainshchedyainrqqchedyy
f3	9	30	ainokiiniinainchedyorchedyoldo
f3	10	1	chedyordorlcokchedylsheopiin
f3	10	2	aloplkdoopshtorqachedyain
f3	10	3	amshainshedqokchealdarkoched
f3	10	4	tyrkainotqokdaldochedyched
f3	10	5	chydalqdochedykochedkedor
f3	10	6	alqdochedaiinaliincheyyshedy
f3	10	7	koaiinqoqopdkeyqodyy
f3	10	8	qodkeyshedyshedqokyqoyko
f3	10	9	chedsheainaiinqodedyaiinke
f3	10	10	aiinqoeyshedyshedkyykeaiin
f3	10	11	shedshedyaiinykerhalliinok
f3	10	12	shedyqokykykeainainchechoksh
f3	10	13	kodarainqokoldedyshedcheolky
f3	10	14	darainarqarcshediinlcycheol
f3	10	15	qadyrcrckylctikoaiinchey
f3	10	16	shedkyaiincheolkoaiinlhalqook
f3	10	17	cheolaiinytyiinalchqokydoaiin
f3	10	18	taiintedeolcheqokychedolh
f3	10	19	tyeeqokcheqokyindokolhqop
f3	10	20	tyqokchdeamqokycheykoqotq
f3	10	21	olainchedyaiinrcchedychalqokaiin
f3	10	22	doariinqqchedyiinchaiinol
f3	10	23	rcqchedyorchokshtorainty
f3	10	24	qorshyaiinolqoptyorshedy
f3	10	25	orlcokshlolaintydarchedy
f3	10	26	opkoainyalcheainalqdar
f3	10	27	torkoainqdarokainchykke
f3	10	28	ainychedodarainkaiindorain
f3	10	29	ainyainqdookchedtokaiin
f3	10	30	qokychedyolsheaiinqodeshed
f3	11	1	chedyolchedsheddorqoqoiinlcky
f3	11	2	chedsheaindorkylctishedyshedko
f3	11	3	dorqokytyshedkyaiinkedarain
f3	11	4	shedaiintedarainchecharolrc
f3	11	5	darcheokardercecheolyaiin
f3	11	6	iineoldedicheolkyyaiinch
f3	11	7	deecheolkyrkyaiinaiinlhch
f3	11	8	dylctiysheiincheytilch
f3	11	9	yaiincheylalcholtiokqok
f3	11	10	qotteiinchdokoechedyolqa
f3	11	11	rkkochyaiindartoararaiinde
f3	11	12	qokechedyrctochdedarchedyam
f3	11	13	koaiintolaraiindeamrkor
f3	11	14	aiinqiinchaldarchedytoramor
f3	11	15	aiinrcqolyolamainrkor
f3	11	16	alyaiintekyorshedqokchde
f3	11	17	qokytorqopshedyqokchcheoldeot
f3	11	18	aiindotydaropshedincholqa
f3	11	19	orshedychdesholyyqachedy
f3	11	20	opsheddeshshedyqadykchedy
f3	11	21	aindarchedkkedorqopdiinq
f3	11	22	aldochedychedshekeqodordlc
f3	11	23	kotosheaiinqoyshedqoyko
f3	11	24	chedtosheainqoshedtiaiinkoke
f3	11	25	qodorelcshedshedqokyaiinkoche
f3	11	26	dorkylctikyqokyaiintedarqok
f3	11	27	tyshrkchechaiintedychqok
f3	11	28	kyrkchaiindyyolarqalc
f3	11	29	aiindidyainydarrclcchedyqok
f3	11	30	yrcqokchedydercottaiin
f3	12	1	darololqalcdrcqokcht
f3	12	2	chrcottqocheolshetycheyched
f3	12	3	lcchedydchokchaiintyqched
f3	12	4	qokaiinqoteltyqokamqokyin
f3	12	5	eeteqcheddecheinqopqotol
f3	12	6	qoktechdiotqodorlhamq
f3	12	7	rhqoainokiinainrqchedydor
f3	12	8	okshainchchedyardorokshchedy
f3	12	9	okshainrchordorldodo
f3	12	10	eeaiinddoamshshqakoiin
f3	12	11	doshainotiinolshedainyd
f3	12	12	opdoshtyainsheddainalq
f3	12	13	doeerkshchyokchedyyychedy
